ShippingGUID,ShippingID,DateShipped,ShippingCost,ShipMode,AddressGUID
3bb33546-3d6a-4902-8660-53d6e797f817,1798,10/07/2013,8.32,Regular Air,8be3ec67-074b-4957-bfc9-4722394bee04
dba7883b-c6e0-4834-81d7-b9290809b5ad,1799,24/07/2013,7.51,Regular Air,8be3ec67-074b-4957-bfc9-4722394bee04
ec18a5f8-f65e-425e-b467-bb53c4aee713,1800,15/12/2013,45.51,Delivery Truck,8be3ec67-074b-4957-bfc9-4722394bee04
dcea6f7a-ba27-4e1f-89f0-d4384831234c,1801,21/11/2010,1.2,Regular Air,92aac448-0ea8-4909-b14b-b7e146cb8124
f529b545-1ae1-4517-ac8a-1e4f23bbf512,1802,10/07/2011,8.32,Regular Air,f88aa600-0d37-4032-bfbc-0ad49bdff7fa
44ab5fd9-e88b-4e46-8f16-ffa890aab36b,1803,09/07/2011,69.0,Regular Air,f88aa600-0d37-4032-bfbc-0ad49bdff7fa
e4c82dd3-dccf-4f14-aec6-8e8d33b77e8f,1804,07/05/2012,2.99,Express Air,f88aa600-0d37-4032-bfbc-0ad49bdff7fa
677e0bf3-9682-4c0d-a4c9-c1ce64d5a724,1805,08/12/2012,35.0,Regular Air,f88aa600-0d37-4032-bfbc-0ad49bdff7fa
4f35c3d3-6ddc-4444-96b0-644603098119,1806,06/12/2012,8.99,Regular Air,f88aa600-0d37-4032-bfbc-0ad49bdff7fa
ebd9a74e-b088-45b6-ac2f-300f3511bbc3,1807,15/12/2013,45.51,Delivery Truck,f88aa600-0d37-4032-bfbc-0ad49bdff7fa
07379c44-ff2e-4fff-b4f7-487dd6c24ac9,1808,24/04/2010,5.61,Regular Air,7bf0348c-f165-454d-91ac-5e4c8970cc9e
94c5ae3f-98aa-430d-b9e3-fb2be76871d5,1809,01/07/2010,2.82,Regular Air,7bf0348c-f165-454d-91ac-5e4c8970cc9e
7ada08fd-6b6a-4a6c-ac47-5aeb34d70750,1810,03/07/2010,9.45,Regular Air,7bf0348c-f165-454d-91ac-5e4c8970cc9e
01f301cc-44ad-4c75-b42b-297f59e26c1f,1811,08/08/2012,4.32,Regular Air,7bf0348c-f165-454d-91ac-5e4c8970cc9e
09720a7b-75c7-46b3-b79e-03fef414b99e,1812,27/12/2012,45.0,Delivery Truck,7bf0348c-f165-454d-91ac-5e4c8970cc9e
21ed95b0-d129-4e82-97e9-9a2345426d8f,1813,27/12/2012,0.5,Regular Air,7bf0348c-f165-454d-91ac-5e4c8970cc9e
68d490b0-87f2-4484-ac53-242fc3c9f118,1814,17/12/2011,1.93,Regular Air,b1d58dbb-683c-42cf-8c25-92b44e1ba64b
3355e809-c249-4704-88d9-e88862fc8375,1815,24/04/2013,5.43,Regular Air,a862215d-cf27-4c9c-8377-9646556a5b70
bbe5f5f0-f943-420f-9c29-9d081ab61194,1816,24/10/2011,35.0,Regular Air,1409a970-37ca-442e-9416-531105a7811e
ad8afaa3-ac81-4228-a97e-8ddbc4fe12fd,1817,24/04/2013,2.56,Regular Air,7dd9e320-82f7-4718-bada-2a7410b23f9b
96fe6cda-c9de-4a1c-8fcd-06d8da18aad8,1818,07/08/2012,6.02,Regular Air,a908a293-e9ee-4452-b677-512717666a8f
05b26d28-38a6-4a4d-87c6-8c582eff38f0,1819,27/04/2013,29.1,Delivery Truck,8d3492ca-ba4c-4928-995b-cf78ae7f4286
8c173088-f99e-4b95-8535-c39f656f10af,1820,31/07/2013,57.0,Delivery Truck,73b6db5e-34e6-4e3e-be44-4ccf45969526
54be5d2d-34f0-4c00-a285-46691a08579a,1821,31/07/2013,5.14,Regular Air,c088d88a-bdc8-4702-a9a2-29985eaddb19
397d01b9-329b-4e4d-b796-413523266753,1822,08/06/2010,0.93,Regular Air,6fde9eb9-77ca-47be-8ced-5f4f01c31906
2452332a-d647-4aaa-ba8b-605696e1ecdc,1823,24/07/2011,30.0,Delivery Truck,f704bba8-6143-407b-8a68-0d7135a95a89
d8e0910d-01cc-412e-9f09-34bd0c888ae6,1824,24/07/2011,7.51,Regular Air,ff2364df-a099-40ae-8591-64dbcc2e3dd8
a3a61370-363f-4a5a-a163-e4e3f87135c9,1825,07/06/2013,1.22,Regular Air,ee37f543-982b-4bac-b524-06971564db2b
2905dd67-e368-4f5c-ab39-01a60d3d99e9,1826,12/04/2011,7.58,Regular Air,f61f4362-f64c-4aea-a041-b617fc74221e
49409ca3-b261-45ac-857b-ca5012e8cc2c,1827,14/10/2011,48.26,Delivery Truck,f61f4362-f64c-4aea-a041-b617fc74221e
2a85a653-6d2e-4813-a0be-19fa266bcc8f,1828,26/03/2012,0.99,Regular Air,f61f4362-f64c-4aea-a041-b617fc74221e
50ef4121-bbfc-42f6-978c-5999e1df025d,1829,26/03/2012,60.0,Delivery Truck,f61f4362-f64c-4aea-a041-b617fc74221e
1bacfc28-ca7d-41f9-9398-d1c102a4d83c,1830,02/10/2012,7.28,Regular Air,f61f4362-f64c-4aea-a041-b617fc74221e
96d150b3-37f6-4cb6-9fc8-741e3c3ffa61,1831,11/02/2011,1.99,Regular Air,670ba893-d5bf-44e7-84b3-7ff9d3de9f70
04cc6b4f-5873-4a02-a923-7042af80fa13,1832,12/02/2011,10.17,Regular Air,670ba893-d5bf-44e7-84b3-7ff9d3de9f70
c216025c-ea4e-4f96-a7fc-c366f50e1d1f,1833,13/02/2011,6.88,Regular Air,c1a489d5-ae19-41af-a941-e9d98dd39e4a
8f306f4b-c507-4c3a-940f-5a441a747f64,1834,12/02/2011,52.42,Delivery Truck,c1a489d5-ae19-41af-a941-e9d98dd39e4a
1a18bd8d-6342-4c64-80c2-45931c24d4e2,1835,12/07/2012,1.99,Regular Air,c1a489d5-ae19-41af-a941-e9d98dd39e4a
9a7a5979-ed28-4220-85d8-ef77b2f930bb,1836,10/07/2012,0.99,Regular Air,c1a489d5-ae19-41af-a941-e9d98dd39e4a
66126966-6a50-49a3-a499-85a601b8ba26,1837,04/05/2013,0.93,Regular Air,c1a489d5-ae19-41af-a941-e9d98dd39e4a
50c7293e-b593-4b0a-90c5-ec853038b2f8,1838,12/09/2013,6.17,Regular Air,c1a489d5-ae19-41af-a941-e9d98dd39e4a
49749a64-a9be-49b6-a369-8f688db564ff,1839,02/09/2010,1.99,Regular Air,55ef3269-00ea-45c3-8125-d32fd82e6b61
5ed0de83-3dd4-4b61-84e3-a90b4ab49548,1840,11/04/2012,8.19,Regular Air,55ef3269-00ea-45c3-8125-d32fd82e6b61
83f936b8-1469-4990-9835-9f8fe140f340,1841,04/01/2013,1.39,Regular Air,55ef3269-00ea-45c3-8125-d32fd82e6b61
c3ae3c8e-2884-4526-ae60-2403dc2ed111,1842,05/01/2013,0.7,Regular Air,55ef3269-00ea-45c3-8125-d32fd82e6b61
394a0acf-37df-4cd4-8015-a29a2e47e657,1843,25/06/2010,5.16,Regular Air,e14cdc72-71e4-4e98-a644-548b61b9139c
f8635ac2-020a-437b-8fcb-012dfb0bc805,1844,26/06/2010,1.34,Express Air,e14cdc72-71e4-4e98-a644-548b61b9139c
e97157af-389a-4905-a6fd-59cffdba0a2a,1845,13/10/2010,11.15,Regular Air,e14cdc72-71e4-4e98-a644-548b61b9139c
e93aab58-890a-4911-8c88-244f43b014a6,1846,11/02/2013,5.5,Regular Air,e14cdc72-71e4-4e98-a644-548b61b9139c
390709a3-d2df-46bd-a9ef-4061b0e1e79f,1847,19/09/2013,8.64,Regular Air,260f71e2-4956-4b34-a65a-c27b7e959ecb
11049c42-21f5-42da-a521-c5c5da860461,1848,16/03/2010,8.99,Regular Air,3edc46da-bbe4-4e91-bd3b-c92f4834811f
e8cad834-8311-4e0d-8ef8-dad669f7d004,1849,18/10/2011,6.02,Express Air,cb83b0a1-c97e-4916-969e-2a3e1dbcce07
5fc7c600-0df7-4d50-977a-2d0505486e46,1850,02/05/2011,7.69,Regular Air,9b13270a-90ad-47b0-b70b-20e9d46d7296
77903097-2c3d-4686-8892-2d52aefa5adc,1851,16/03/2010,4.0,Regular Air,e8eacdd3-1988-4ac1-8647-4ede621020b0
2fc64545-187a-4984-976d-dfc05a361c65,1852,09/06/2013,4.8,Regular Air,0e5ed482-9084-41c5-8bbf-68dac0de44c2
0c8f74d6-225c-4f7b-af57-cda14f7d55c7,1853,08/12/2012,8.99,Regular Air,12d74105-6fd1-4e03-95e0-fcb8a0fdd319
632fe9c4-7b7e-4e41-a98a-572214abe642,1854,30/04/2011,15.68,Delivery Truck,8dde01de-929f-4254-80c3-6af91f8374dd
1c28d214-a4c1-4cd9-aa8a-9ae0baba69c8,1855,27/10/2010,35.0,Regular Air,f4eaa573-2829-4766-befc-70061f3148d0
6b8a9fc2-ce2b-4e5a-b6e7-7dedbb2c5789,1856,10/12/2012,9.4,Regular Air,9276c603-d3d1-4b2a-88c1-2d4c8fa132a8
820ef4ac-632a-4cea-b287-0f2b4b4d1443,1857,30/04/2011,49.0,Delivery Truck,958aff52-d9c7-48b2-958d-8c753f8f3cba
e9a9bcb3-6dd5-4a48-aca5-2d978c33248c,1858,28/08/2012,69.0,Regular Air,9951b182-47f3-4fea-a023-73d24229ed19
d859b5ca-32c6-499a-a241-738c1790de23,1859,21/08/2012,1.49,Regular Air,ba33753a-37c4-49c8-869a-ae5ab1dc7f04
9fd27ee7-3939-4ed9-9a9c-d9bc87e09cd2,1860,17/06/2010,30.0,Delivery Truck,b45f815f-2b7b-4db8-b984-425cd6219c59
1e246291-1b74-4424-aa1b-4691d5238fc6,1861,14/06/2010,5.79,Regular Air,5fd740d6-c32b-4ede-ad03-fffa3f033abb
1e5d0c07-a5e0-4887-a466-43d953ff77d5,1862,16/06/2010,46.74,Delivery Truck,bf439bae-f80c-44b6-ad1b-65d1a0ab6208
1447b6ab-9adf-48f2-90ed-008da383f51b,1863,26/08/2012,2.79,Regular Air,3c1a6cb0-ccdf-40af-b5cf-718872bddfa3
691e8e4c-87a2-48ac-ba0f-02fec08f7f68,1864,18/10/2011,54.31,Delivery Truck,40648b00-a404-4376-9a7c-6ad1ad4fab46
cb8155ee-58ed-422d-8e80-2c496997e47c,1865,17/06/2010,4.0,Regular Air,05055753-64e4-4f90-8825-146aadeeac67
107a90db-d4df-498b-bff3-e4167ee92359,1866,30/08/2012,6.05,Regular Air,b36838b2-c5b7-4067-9124-3f43c104dc1f
104a9009-b361-4be3-8216-c9dafce85d27,1867,06/02/2010,3.99,Regular Air,1020fb4f-7016-4a12-aa99-8584a626cccc
5cd65086-87e0-4fe8-b881-1b3a1206d462,1868,01/02/2010,5.74,Regular Air,1020fb4f-7016-4a12-aa99-8584a626cccc
ec33a728-81fd-42c3-bd86-f4935b4e393e,1869,19/07/2010,56.14,Delivery Truck,1020fb4f-7016-4a12-aa99-8584a626cccc
a9c5e633-16ba-43d1-a819-61fa02f73369,1870,02/12/2010,8.99,Regular Air,1020fb4f-7016-4a12-aa99-8584a626cccc
46a363dd-388a-49e8-b9ba-9dc791e693ff,1871,03/08/2013,1.99,Regular Air,1020fb4f-7016-4a12-aa99-8584a626cccc
cab674e6-90cf-4b55-95ac-f3b37a027913,1872,02/08/2013,11.25,Regular Air,1020fb4f-7016-4a12-aa99-8584a626cccc
43b348c5-95a5-43f7-86de-564db1c074ca,1873,01/08/2013,5.81,Express Air,1020fb4f-7016-4a12-aa99-8584a626cccc
5c899664-2bfa-4809-b2de-78d58b71e758,1874,19/07/2010,1.99,Regular Air,abc75a6f-3103-4f68-9bb1-7900e0607c46
ac7dc048-e254-4bf3-a8ca-6a577858582b,1875,08/07/2012,2.99,Regular Air,abc75a6f-3103-4f68-9bb1-7900e0607c46
c1388867-0ad8-435c-b42a-6ed7f3e12cb3,1876,15/08/2012,8.4,Regular Air,abc75a6f-3103-4f68-9bb1-7900e0607c46
c158119b-470c-4f50-8ad8-dc870aa7f8e5,1877,17/08/2012,9.07,Regular Air,abc75a6f-3103-4f68-9bb1-7900e0607c46
e0ac0df3-ac42-4327-9f6d-1878aa126f6a,1878,17/03/2013,0.99,Regular Air,abc75a6f-3103-4f68-9bb1-7900e0607c46
d65326b3-23ee-469d-9133-8a8e98df9904,1879,16/03/2013,0.7,Regular Air,abc75a6f-3103-4f68-9bb1-7900e0607c46
24a7ee70-3dba-4bfb-ac08-8b46c94260f6,1880,29/10/2013,43.57,Delivery Truck,abc75a6f-3103-4f68-9bb1-7900e0607c46
26740705-d2ef-4099-909b-7ee5e0756c04,1881,24/08/2011,2.56,Regular Air,f41ef725-b60d-4f2b-af29-ebee661525b9
509936e4-4784-4ee3-a4ac-bb5a5c888a15,1882,19/05/2013,0.88,Regular Air,f41ef725-b60d-4f2b-af29-ebee661525b9
1f5558d9-c777-4374-8bf9-2b028bb5b66e,1883,11/06/2013,8.99,Regular Air,f41ef725-b60d-4f2b-af29-ebee661525b9
9aae39ae-4eba-4f67-86a6-97d22926e738,1884,03/11/2013,0.7,Regular Air,f41ef725-b60d-4f2b-af29-ebee661525b9
8f8138a1-3bc7-44ff-b835-588f4416c0af,1885,21/11/2013,4.97,Regular Air,f41ef725-b60d-4f2b-af29-ebee661525b9
27610ea7-d034-42a8-9f9b-b8767c497f88,1886,27/12/2013,2.35,Regular Air,f41ef725-b60d-4f2b-af29-ebee661525b9
d6b00af2-e07a-4595-b246-1a0990a8cc96,1887,13/11/2012,2.5,Regular Air,18bc5a69-5f2c-4728-877c-900880a0b1e6
591756d4-27a6-4c02-b0da-48a455336243,1888,06/03/2013,4.62,Regular Air,18bc5a69-5f2c-4728-877c-900880a0b1e6
2a55140a-0ecc-49f2-be43-8aa7ea92530a,1889,29/04/2013,0.99,Regular Air,18bc5a69-5f2c-4728-877c-900880a0b1e6
f0b915ad-be23-4e36-aa9d-5b38c9c5a4c3,1890,12/05/2013,14.87,Regular Air,18bc5a69-5f2c-4728-877c-900880a0b1e6
bb531c8b-7afb-4dc1-bdb2-dfe78e5d9a76,1891,13/05/2013,1.32,Regular Air,18bc5a69-5f2c-4728-877c-900880a0b1e6
85502767-e150-4211-ad7a-9bf06fa4c898,1892,13/01/2010,19.99,Regular Air,b903f4dd-8f5f-47f5-9394-cd43b415bf40
706832be-b8df-45e5-8b11-606c88019b82,1893,23/03/2012,69.3,Delivery Truck,b903f4dd-8f5f-47f5-9394-cd43b415bf40
d039a279-362b-42df-b32c-b0c84c4c8244,1894,21/03/2012,3.01,Regular Air,b903f4dd-8f5f-47f5-9394-cd43b415bf40
8f49dd90-283d-4a50-9973-50fabf78e384,1895,01/10/2012,3.5,Regular Air,b903f4dd-8f5f-47f5-9394-cd43b415bf40
0fc1e5e7-2dc3-46dd-b584-11074e14a250,1896,30/09/2012,1.5,Regular Air,b903f4dd-8f5f-47f5-9394-cd43b415bf40
d81ac76f-c185-4638-81a3-bb9a9c2671e1,1897,11/11/2012,6.5,Regular Air,b903f4dd-8f5f-47f5-9394-cd43b415bf40
e80493fa-c4e0-4d45-8189-2d9fbac3a36a,1898,06/03/2010,54.74,Delivery Truck,fec853e5-28b1-4805-99ae-7958eceb5c27
d84c73ec-0a5f-44be-9e73-91d22dfe0c97,1899,22/04/2012,0.99,Regular Air,fec853e5-28b1-4805-99ae-7958eceb5c27
583bca96-ea1b-40fc-a69c-34f55e9f2462,1900,11/09/2010,0.5,Express Air,4ffc9285-91c1-47db-884e-93af0cb79e21
c93ef67a-c817-48d5-bcf0-8dcff7e9ad07,1901,13/09/2010,1.02,Regular Air,4ffc9285-91c1-47db-884e-93af0cb79e21
554cc4b0-a4ab-4843-b4c6-7e325cb2f597,1902,25/06/2012,5.45,Regular Air,4ffc9285-91c1-47db-884e-93af0cb79e21
2dbc0ba7-62ac-4ac2-8f63-5a3eeaad303c,1903,27/07/2012,7.18,Regular Air,4ffc9285-91c1-47db-884e-93af0cb79e21
de104aec-b50f-4f6d-9713-c24f0b690495,1904,31/08/2013,10.75,Regular Air,4ffc9285-91c1-47db-884e-93af0cb79e21
a057c59a-fb70-410a-b24a-64f3d76877fc,1905,05/06/2010,69.64,Delivery Truck,1567da93-de1f-4bef-85c5-c049ab03b710
93897224-42a9-43d6-9b5b-40b14aeb9b61,1906,19/10/2010,14.0,Delivery Truck,1567da93-de1f-4bef-85c5-c049ab03b710
a6e54248-67bd-439d-8e4b-b667404d5188,1907,01/12/2011,13.99,Regular Air,1567da93-de1f-4bef-85c5-c049ab03b710
5b0b4777-7b7e-4acc-9e5d-f372db92f9aa,1908,28/07/2012,19.99,Regular Air,1567da93-de1f-4bef-85c5-c049ab03b710
db0b8754-2b5f-4b50-a0d4-fbc1b418144e,1909,02/04/2013,9.99,Regular Air,1567da93-de1f-4bef-85c5-c049ab03b710
a5a3fc76-5dec-45eb-9503-04e489de82df,1910,16/05/2011,2.58,Regular Air,7516748b-8175-4a0a-b5a4-7126c63d7844
15cbe8dd-6164-4224-be64-357f649ee65c,1911,26/12/2011,0.85,Express Air,7516748b-8175-4a0a-b5a4-7126c63d7844
0da172b0-4ce0-4a1d-8d70-3804b3af0bbd,1912,27/12/2011,7.95,Regular Air,7516748b-8175-4a0a-b5a4-7126c63d7844
2661639a-bc80-4ea2-8d7a-e984b0fb3f1f,1913,01/03/2013,8.99,Regular Air,7516748b-8175-4a0a-b5a4-7126c63d7844
3a27ae3f-de41-4b3e-a24d-160f1d4eab64,1914,16/05/2013,52.2,Regular Air,7516748b-8175-4a0a-b5a4-7126c63d7844
3de9a5d0-61c7-458d-b2c2-29b915b9ae75,1915,13/08/2010,5.08,Regular Air,288456e7-18cd-4f40-b3f3-4fd053ac37a0
f6cf4834-5390-432a-b8c4-30621c4bfd43,1916,28/09/2012,1.99,Regular Air,288456e7-18cd-4f40-b3f3-4fd053ac37a0
96ff3352-a182-4ac2-808b-175a472b1dc5,1917,05/06/2010,3.3,Regular Air,999abcab-2e6a-4b0d-8562-98ce08ecc0f1
25bf7cd5-0673-41c1-bb53-b1c0ef9da186,1918,02/02/2011,1.39,Regular Air,999abcab-2e6a-4b0d-8562-98ce08ecc0f1
044a1711-57c8-4b84-ad89-8f56d8620299,1919,28/02/2011,5.99,Regular Air,999abcab-2e6a-4b0d-8562-98ce08ecc0f1
54eb51f3-e9eb-4267-af87-2b95ba06da6a,1920,27/02/2011,13.88,Express Air,999abcab-2e6a-4b0d-8562-98ce08ecc0f1
7c362a4c-957e-4f6a-a648-e2171aa15b27,1921,15/04/2013,5.14,Regular Air,999abcab-2e6a-4b0d-8562-98ce08ecc0f1
a490af73-46ca-4927-84e1-9887a061561d,1922,04/08/2013,2.99,Regular Air,999abcab-2e6a-4b0d-8562-98ce08ecc0f1
7c9bf353-5cf3-454c-ad64-523196df7d4b,1923,03/02/2011,2.99,Express Air,8e1a2a3e-a3b4-416f-bfe2-c3c4342b0c66
443d4a63-759e-4532-92f1-4de73be71595,1924,21/02/2012,17.85,Delivery Truck,8e1a2a3e-a3b4-416f-bfe2-c3c4342b0c66
71280c56-6ea3-4e79-9510-0eef82fa9af1,1925,19/02/2012,6.13,Regular Air,8e1a2a3e-a3b4-416f-bfe2-c3c4342b0c66
f90c5628-6dc5-463e-8bee-9376aea0ce2a,1926,29/10/2010,8.99,Regular Air,7cd0160c-16ff-494d-a28f-41dc882bec44
b444b7e0-1866-4341-a77d-e4b87d4b2f7c,1927,27/04/2012,10.16,Regular Air,7cd0160c-16ff-494d-a28f-41dc882bec44
ca731f6a-89a2-4385-8eb6-657dde62ed3c,1928,15/01/2013,49.0,Delivery Truck,7cd0160c-16ff-494d-a28f-41dc882bec44
5871e868-ef67-4da2-937b-82359b3b50ab,1929,03/08/2013,8.73,Delivery Truck,7cd0160c-16ff-494d-a28f-41dc882bec44
2e746d29-5f8c-42f9-b42a-669fc152502a,1930,28/10/2013,2.99,Regular Air,7cd0160c-16ff-494d-a28f-41dc882bec44
0ca600b7-ae99-42cd-a099-3cb05e811752,1931,17/04/2013,0.5,Regular Air,476f64e8-2299-4d85-a47f-cfacc82f407c
09872078-2253-4bc3-aa00-4544be60e046,1932,13/05/2013,13.89,Regular Air,476f64e8-2299-4d85-a47f-cfacc82f407c
e5b4428e-c0ec-4bd4-a181-4ceb2b9182d9,1933,25/07/2013,2.04,Regular Air,476f64e8-2299-4d85-a47f-cfacc82f407c
fa6ab451-979f-4d63-b743-61f500494a8a,1934,18/10/2013,0.7,Regular Air,476f64e8-2299-4d85-a47f-cfacc82f407c
aa88222c-3b90-4cf7-b1f7-fab11503e705,1935,14/05/2013,60.0,Delivery Truck,3d599ac7-489e-4a28-972f-3462b823d5e3
7f1c91b3-fdbc-4ac2-8ccf-6988eb9e0360,1936,14/05/2013,8.99,Regular Air,3d599ac7-489e-4a28-972f-3462b823d5e3
1142a0b1-f28b-4e6e-8b6b-aa2890af12ab,1937,01/02/2010,1.99,Regular Air,1f43f6c0-e281-40ee-b60f-dc86e7bfd550
55339a3c-c084-4f65-b031-d3e09bb74565,1938,07/12/2011,0.99,Regular Air,1f43f6c0-e281-40ee-b60f-dc86e7bfd550
0c3d0324-d702-4ee4-8468-e12e4178ea77,1939,09/12/2011,6.81,Regular Air,1f43f6c0-e281-40ee-b60f-dc86e7bfd550
dfd33490-52cc-4762-8d75-237b1d966c95,1940,12/07/2012,3.99,Regular Air,1f43f6c0-e281-40ee-b60f-dc86e7bfd550
b068b5ae-5ef8-40dd-a665-c30a94c6a721,1941,09/12/2011,0.99,Regular Air,70ab7668-87d8-4ba5-8262-b74609041953
4ab332f3-8bfd-456a-b3f5-bda00ad66ece,1942,19/09/2010,4.0,Regular Air,7af55ebf-bb5f-46f0-bc16-1b5bc7a66a4d
5b66dc6e-ac95-4bee-8cdd-aee4cebdd846,1943,21/09/2010,3.5,Regular Air,e09cea73-2b3a-4eea-95ff-8665d5f3403a
0bdb1e87-0316-42e0-bc8b-f06e8febc1fe,1944,20/04/2011,49.0,Delivery Truck,e09cea73-2b3a-4eea-95ff-8665d5f3403a
783371ed-f71b-4516-af39-de0e96e47c50,1945,23/04/2011,6.15,Regular Air,e09cea73-2b3a-4eea-95ff-8665d5f3403a
bbba7350-de8b-4172-9b73-29eff02a2401,1946,06/09/2012,49.0,Delivery Truck,e09cea73-2b3a-4eea-95ff-8665d5f3403a
a7350897-3595-4e40-8f4c-54e3d533f62b,1947,16/01/2010,9.23,Regular Air,e0977d34-bf04-4ade-a0b8-d4564a8d75ea
0a38d088-c5c1-42eb-8425-5808bd7bd30d,1948,16/01/2010,9.54,Express Air,e0977d34-bf04-4ade-a0b8-d4564a8d75ea
91cbb2b6-8b00-450d-91aa-210ba8d386a1,1949,21/11/2010,6.89,Express Air,e0977d34-bf04-4ade-a0b8-d4564a8d75ea
c17e9057-0511-460d-919f-67716d786e28,1950,21/11/2010,5.76,Regular Air,e0977d34-bf04-4ade-a0b8-d4564a8d75ea
b72464cb-b991-4a38-a5fd-086faf25f4cb,1951,14/01/2011,8.99,Regular Air,e0977d34-bf04-4ade-a0b8-d4564a8d75ea
22b348c5-69e3-4f16-872b-cfa1ad6eca27,1952,15/01/2011,3.5,Regular Air,e0977d34-bf04-4ade-a0b8-d4564a8d75ea
7086ffb2-c7da-4d53-ba3a-e516de61ad3d,1953,08/09/2012,7.29,Regular Air,e0977d34-bf04-4ade-a0b8-d4564a8d75ea
dcbc1798-759c-46ee-9e7b-baab2dd70a3b,1954,14/01/2013,26.53,Delivery Truck,e0977d34-bf04-4ade-a0b8-d4564a8d75ea
505b5217-862f-4fe0-8f73-40dec59225db,1955,29/04/2013,14.3,Express Air,e0977d34-bf04-4ade-a0b8-d4564a8d75ea
5a94dda7-989d-4f91-be91-e312a7a7fba7,1956,04/06/2012,18.06,Regular Air,6307f42f-e8d0-4c81-b153-32d1cb45c134
c9a575bf-840e-4400-bd0e-4e2cff512f09,1957,06/06/2013,19.99,Express Air,6307f42f-e8d0-4c81-b153-32d1cb45c134
588bce44-4fc0-416f-b8f6-88baa251686e,1958,25/08/2013,5.79,Regular Air,6307f42f-e8d0-4c81-b153-32d1cb45c134
30143563-82be-4718-bb96-920fc97053f8,1959,02/03/2013,5.59,Regular Air,255e75d6-4756-4c5e-9a9c-13507997adf0
d2a698a2-5328-4106-add2-3db878310ddb,1960,04/10/2011,30.0,Delivery Truck,f937698d-c0a8-4da4-8ae9-1a471e6547c8
686b3d4d-3664-42a0-b1ed-306f95ee4f86,1961,02/03/2013,12.62,Regular Air,f937698d-c0a8-4da4-8ae9-1a471e6547c8
9c382ada-db95-405f-9ea2-f9185e9e37fd,1962,14/06/2013,2.99,Regular Air,f937698d-c0a8-4da4-8ae9-1a471e6547c8
47d78052-ef5a-45d2-b037-8c7693116bda,1963,20/08/2011,2.5,Regular Air,54be49a8-92e8-4a1d-85a3-e61457add744
94ab7460-9d6d-4f9b-8eff-6bc85f32561d,1964,23/08/2011,5.26,Regular Air,4ddb4328-16bc-4637-9b38-7797bd05898d
6d886df1-ab93-4b6c-8482-9ae94617fb02,1965,23/08/2011,64.66,Delivery Truck,b6d29118-6822-4693-8812-d506fc91dfe0
7dc9403f-8eb4-4abe-b7f6-a759470c03b4,1966,27/10/2012,0.5,Regular Air,11939878-f867-4cf4-9771-218093345a4c
df8987f0-35bc-4758-b294-50e846f6a40a,1967,30/04/2010,5.49,Regular Air,3d600449-d104-4b8f-b55e-e2cb8bfb33fd
66b54533-3223-4606-aec6-4f66fe9e0ae4,1968,06/01/2010,35.84,Delivery Truck,6d3094f1-a63f-4586-a62c-7c8075635d97
eb908208-dd4b-4c3c-b51f-1f6dd71d4ce3,1969,04/03/2013,8.59,Express Air,f5a737e5-e451-43bb-8dc0-ed8dd3c96984
28956f2a-04e9-4f97-9e75-121e777704ba,1970,07/04/2010,4.82,Regular Air,26793ffa-2e87-41fb-b0e2-928091f6fd73
d3e6cf9d-21c9-4592-a545-d8f8058e31b8,1971,01/05/2011,40.19,Delivery Truck,26793ffa-2e87-41fb-b0e2-928091f6fd73
855fe17e-f821-456c-abbb-c9703743439e,1972,05/03/2013,60.0,Delivery Truck,26793ffa-2e87-41fb-b0e2-928091f6fd73
de1149f5-c4b1-411b-8691-ebf43df86e1c,1973,05/03/2013,8.37,Regular Air,26793ffa-2e87-41fb-b0e2-928091f6fd73
8df6ed0a-81db-40da-be41-5c42c5c5a185,1974,07/04/2013,9.03,Express Air,26793ffa-2e87-41fb-b0e2-928091f6fd73
b15a9d07-e949-4094-b707-86897c0d6c57,1975,27/07/2013,89.3,Delivery Truck,26793ffa-2e87-41fb-b0e2-928091f6fd73
769a3d6c-60d3-48e8-888c-1d9c180ab0d9,1976,17/12/2011,5.92,Regular Air,7940694a-8aa6-41aa-a861-fea11a2f70fa
e56bafa2-cf96-4072-83dd-7b3ba58c02d5,1977,29/10/2012,5.76,Regular Air,7940694a-8aa6-41aa-a861-fea11a2f70fa
f91471f9-cb2c-4471-9e97-118949473f0d,1978,08/05/2013,35.84,Delivery Truck,7940694a-8aa6-41aa-a861-fea11a2f70fa
b7d57135-653a-4332-bcab-14cdbff2151f,1979,04/03/2013,1.2,Express Air,24218fd2-b059-4665-8020-16d042148f1e
55862c80-0a7b-4d60-9b0d-3298740ce55a,1980,29/02/2012,64.73,Delivery Truck,f35fbd30-9716-4ef3-9062-19501928e97b
cb7366bb-de07-4314-b8a9-1d08490407e9,1981,27/02/2012,8.74,Express Air,487808b5-071f-48fa-a1cc-ddc91c02e82f
62b1265f-3e46-4f06-abfd-7a3a5e39b046,1982,22/06/2010,9.68,Regular Air,69b1ae22-64e5-4f33-9b78-6a564f8f88d2
f27080ac-6172-4383-a2cc-ccd5e3c7926a,1983,23/12/2011,4.0,Regular Air,69b1ae22-64e5-4f33-9b78-6a564f8f88d2
db1b70a0-a698-447f-84a6-9811456758d5,1984,22/06/2013,14.0,Delivery Truck,69b1ae22-64e5-4f33-9b78-6a564f8f88d2
